system:index,total_precipitation_daily
19840505,0.009697899402461293
19840506,0.0014547064441710648
19840507,0.009226540029430139
19840508,0.00022999642678311696
19840509,4.730492267376327e-06
19840510,0.0009447234606680259
19840511,0.006784864621821107
19840512,0.0014570718521276654
19840513,0.0017724172654564807
19840514,0.0124396465662334
19840515,0.0009884638713895963
19840516,0.004018681871977951
19840517,0.002668997596658279
19840518,0.0003842543665174062
19840519,0.011159061972132463
19840520,0.0009935051255982872
19840521,0.012271234198990288
19840522,0.0023647418474642477
19840523,0.004475920821323238
19840524,0.007540525662885807
19840525,0.004264753475007849
19840526,0.004887805455204739
19840527,0.005076302978721278
19840528,0.002193371966140469
19840529,0.0008780172542834635
19840530,0.0259052262398904
19840531,0.0012284479065648671
19840601,0.005108346834619949
19840602,0.004280279524083044
19840603,0.013682453571643665
19840604,0.00870147899899488
19840605,0.004020638494555532
19840606,0.002188466505864758
19840607,0.002894557636975347
19840608,0.0009769255583529062
19840609,0.00010568048372819978
19840610,1.4546867826291663e-05
19840611,0.0007476603520415794
19840612,1.7593673357356712e-05
19840613,9.813018071567225e-06
19840614,0.00025234832900710254
19840615,0.00016230324401403015
19840616,4.5328466168498745e-06
19840617,8.910309018274001e-07
19840618,1.4194106121174107e-06
19840619,1.2934128543122174e-06
19840620,0.0023045745734541854
19840621,0.010277526204274787
19840622,0.00047133528447007236
19840623,0.002618047578766974
19840624,0.0020371203671339286
19840625,0.0013852832873562412
19840626,0.0007517252577033575
19840627,4.540253550781104e-05
19840628,0.0055609564544916905
19840629,0.0003290436005371718
19840630,0.0013036042488837247
19840701,0.0014436954172721082
19840702,0.0064656535492203975
19840703,0.0017003650800521107
19840704,0.000747895193884366
19840705,0.00014518666157434286
19840706,8.360807244629816e-06
19840707,1.7356862258566252e-06
19840708,3.3634833621635935e-06
19840709,3.984137731373883e-05
19840710,6.298603777068545e-05
19840711,0.0069639068421020025
19840712,0.002009811875500746
19840713,0.0008757490716687324
19840714,0.006110968386285089
19840715,0.014155052360533951
19840716,0.0021955991263221215
19840717,0.0007817590865644896
19840718,0.00016087539569443286
19840719,0.000666448333195087
19840720,0.0001191485796114838
19840721,1.6862740439821993e-05
19840722,7.833099796260706e-05
19840723,7.636051892983238e-06
19840724,0.0011709545760414455
19840725,0.005992001334311627
19840726,0.0011320335195591476
19840727,0.0003711964114062363
19840728,0.0017140469263566926
19840729,6.9167415710845435e-06
19840730,1.7542009323020172e-05
19840731,0.0017039534345194619
19840801,0.004015730339788362
19840802,7.624203805542393e-05
19840803,0.007564809924142221
19840804,0.006643237125342176
19840805,0.0021195043307119833
19840806,0.0011690096309983754
19840807,0.0005166483071576667
19840808,0.007339852690206798
19840809,0.0010296308414263018
19840810,0.0006340308554537401
19840811,0.0017491168808199695
19840812,0.0055469245213028
19840813,0.0011556057028808968
19840814,0.0014081688070657198
19840815,0.0008450435030972444
19840816,0.0009441212041874371
19840817,0.0003339542043415751
19840818,4.161154936678439e-05
19840819,4.4107436991680515e-07
19840820,0.0
19840821,1.710800006549107e-06
19840822,4.713277313959441e-05
19840823,0.0012998295867885212
19840824,0.006456579847495709
19840825,0.0030594514907793823
19840826,0.004654378158065501
19840827,0.0006813094494047856
19840828,0.0001123444741227491
19840829,0.00013305175738311163
19840830,0.000451007557301449
19840831,0.00015111940237817726
19840901,2.9126135783087505e-06
19840902,3.7602930364491824e-05
19840903,0.0007422010491565829
19840904,0.019782635844759977
19840905,0.0034621424270643514
19840906,0.004531044256877207
19840907,0.0207215527863163
19840908,0.009354144712694122
19840909,0.0172701156775865
19840910,0.007079408765968225
19840911,0.0014902514017371964
19840912,0.001993546956215495
19840913,0.0006195780220499787
19840914,0.007042204178462272
19840915,0.0022863970393788105
19840916,0.0017771437582212682
19840917,0.003346756516520494
19840918,0.009799628931951658
19840919,0.00026629498501811057
19840920,0.0005584418878195158
19840921,0.0025692037637262753
19840922,0.008169220856246839
19840923,0.009821597890589163
19840924,0.007766207811721403
19840925,0.0032575578990101163
19840926,0.004171855705090343
19840927,0.0004823490813150527
19840928,0.0002845426326667077
19840929,0.0007154049253918699
19840930,0.0022793000412733486
19841001,0.01308578370741627
19841002,0.0023624963636675106
19841003,0.005384108716314356
19841004,0.008296938150041133
19841005,0.005861713078011226
19841006,0.0055281104588537
19841007,0.00018938923798400697
19841008,0.004490240149750912
19841009,0.001312614927570325
19841010,0.0005032328922240144
19841011,0.0004925357554806271
19841012,5.479120605903561e-05
19841013,1.9946401242859476e-05
19841014,3.3133754176869335e-05
19841015,7.056574564663256e-05
19841016,9.25044056412872e-05
19841017,0.00013823333039261924
19841018,0.0019168618459052813
19841019,0.015147594105490682
19841020,0.002779746394030669
19841021,0.0009490390911357104
19841022,0.0005397053130838888
19841023,0.004761363185723467
19841024,0.0006504732995738864
19841025,0.009764756318561768
19841026,0.008389511841858485
19841027,0.0005821186646941901
19841028,1.1038923815938988e-05
19841029,1.7364066314095232e-05
19841030,3.252700307792066e-06
19841031,1.2970999942034942e-06
19841101,8.64927688302272e-07
19841102,1.4932760851000163e-06
19841103,0.001415177010414018
19841104,4.5862093847786844e-05
19841105,0.0002456138250000392
19841106,0.001043490564492534
19841107,0.0022655846131589916
19841108,9.260830919512643e-05
19841109,8.684821191115215e-07
19841110,2.7928040962058356e-06
19841111,3.68151174658715e-05
19841112,3.3940250336604363e-06
19841113,4.6038731156654885e-06
19841114,0.00026971911862249743
19841115,0.006647560550963879
19841116,0.0017914540893241857
19841117,0.004443865522991214
19841118,0.0024805611213826353
19841119,0.0008809386038975658
19841120,0.0015354817755302587
19841121,0.0068215558987306715
19841122,0.020211781853873994
19841123,0.017182793437078972
19841124,0.006284116000317149
19841125,0.0028513653379641157
19841126,0.00384513711807756
19841127,7.716667509124288e-06
19841128,2.787017281449312e-05
19841129,6.205182281398205e-05
19841130,1.2951585412554511e-06
19841201,1.1169687478603275e-05
19841202,0.0014099470585035763
19841203,3.48996099909984e-05
19841204,5.302517084596604e-05
19841205,0.00012203889159447498
19841206,7.861178116500948e-05
19841207,3.920434124427372e-05
19841208,3.8104901332592065e-05
19841209,0.001114580607820192
19841210,2.5884967086325315e-05
19841211,3.12419214145944e-05
19841212,1.6606125875970546e-05
19841213,0.0009409799348502245
19841214,0.002933352366275333
19841215,3.798483884710033e-05
19841216,0.0027847404564733096
19841217,0.0026800735663534982
19841218,0.01444111645202671
19841219,0.003475486025163359
19841220,0.002442322773703252
19841221,0.0026805814411258446
19841222,5.639583934246156e-06
19841223,1.3115968990381785e-06
19841224,0.002328117059719498
19841225,0.0029092524008225884
19841226,0.001506457921883846
19841227,0.0014894292462271496
19841228,0.00031664811662992154
19841229,4.709519080894527e-05
19841230,0.00019813417900033602
19841231,0.001194382878562168
19850101,0.0057667826131574
19850102,0.0021817436858890824
19850103,0.002223597290131008
19850104,0.0028726037525066395
19850105,0.00023725101803498592
19850106,0.0005247496964318528
19850107,0.0035864140085052703
19850108,0.000148608338383251
19850109,0.003439242152421163
19850110,0.0003386827867448062
19850111,0.0002520114391490499
19850112,0.0032140625857469
19850113,0.0002560991809723792
19850114,0.0006761288669779291
19850115,0.0008773291948353344
19850116,0.0005923990502830765
19850117,8.32263586732263e-05
19850118,0.000944349191553249
19850119,0.0019200561434147214
19850120,0.001538898389603315
19850121,0.003788616827440088
19850122,0.006789839692540988
19850123,0.005823343395120294
19850124,0.0012335376608821366
19850125,0.006026156356165845
19850126,0.009603009334667331
19850127,0.0007546028573598075
19850128,0.0008821834543266233
19850129,0.00010575421820634555
19850130,0.003036473887372244
19850131,0.002870958219037179
19850201,0.0036610911401725905
19850202,0.004062510398599686
19850203,0.0003147702382758295
19850204,1.7188672065723442e-06
19850205,1.0235102036327522e-05
19850206,0.0013574504431105878
19850207,0.000556802815981108
19850208,0.008757733952983647
19850209,0.015222702996854513
19850210,0.0011068132307808097
19850211,6.168173563728825e-06
19850212,1.716613724056515e-06
19850213,0.000664197445340752
19850214,0.002481627688107485
19850215,0.0007343379905719609
19850216,1.6829583503315013e-06
19850217,5.097731569720184e-06
19850218,3.411857740036417e-06
19850219,1.0026267217698958e-06
19850220,0.0
19850221,1.773742036338331e-05
19850222,6.048976798952451e-05
19850223,4.506471681043478e-05
19850224,7.205298577331617e-06
19850225,1.7225741544280027e-06
19850226,1.3122783920291065e-06
19850227,6.017824937525979e-07
19850228,3.557228559850221e-05
19850301,0.0026048729468407007
19850302,0.0022418041560661383
19850303,0.001175945114925341
19850304,0.004530432507301115
19850305,0.0034555064303149387
19850306,0.0034483859633312936
19850307,0.00016454966067236287
19850308,5.757320431172886e-06
19850309,0.0006296822091256109
19850310,4.1138907129810995e-06
19850311,0.005049934945870974
19850312,6.94589117677239e-05
19850313,6.815168999480766e-05
19850314,0.0035973575213732985
19850315,0.002890563713814827
19850316,0.0074170594103533695
19850317,0.004243874711738936
19850318,0.002142995450929198
19850319,0.000949805188045367
19850320,0.00038223268590128546
19850321,0.00012965115927040095
19850322,0.0020305105499205086
19850323,0.00399311714540199
19850324,0.004293261497395858
19850325,0.0021440012959599315
19850326,0.0119733340617657
19850327,0.006278276658025145
19850328,0.0019290567349177373
19850329,0.0003245062076415063
19850330,0.00040414752234315624
19850331,0.005917783477017929
19850401,0.001487003380228229
19850402,0.0006912063003937257
19850403,2.5838465499349807e-06
19850404,8.642672355563263e-07
19850405,0.0013643628411019694
19850406,0.005571873269438223
19850407,0.009787506356557297
19850408,0.0015352693773552997
19850409,0.003929085454566623
19850410,0.00419510557660907
19850411,0.007775407164711853
19850412,0.005031684572648494
19850413,0.009743635394459495
19850414,0.006743901309395298
19850415,0.0024921217564529636
19850416,0.0013734238565088679
19850417,0.00022945838829656692
19850418,1.7136284782282019e-06
19850419,1.2887497859992436e-06
19850420,0.00010708002166111231
19850421,0.0011332754053405716
19850422,0.0012621650884055001
19850423,0.0010697821483949647
19850424,2.44073518728967e-06
19850425,0.00018752667713686872
19850426,7.414723152136842e-05
19850427,0.008163131614472694
19850428,0.004293072749580657
19850429,0.002431008343758324
19850430,0.00532678571032607
19850501,0.0027583911265376196
19850502,0.007359047156873174
19850503,0.0017015128399806682
19850504,0.0015162416926172832
19850505,0.0006191948479719393
19850506,0.0002690136786036725
19850507,0.0034339647420861237
19850508,0.0108904377279877
19850509,0.008043341541627632
19850510,0.0018442326546400187
19850511,0.002343140879516754
19850512,0.004928420069294363
19850513,0.004461449695214557
19850514,0.0071785808683939144
19850515,0.000833313243000982
19850516,0.004519897464490927
19850517,0.002559653258981829
19850518,0.005975320093971895
19850519,0.00325864974452214
19850520,0.003989712731021102
19850521,0.004318278885923823
19850522,0.005108529606937975
19850523,0.004750018774824635
19850524,3.2169535529522925e-05
19850525,3.940305381144751e-05
19850526,0.0005659244036775854
19850527,0.001421122078644061
19850528,0.005697606508605998
19850529,0.003428935513995303
19850530,0.0011657578922905714
19850531,2.598792394358136e-05
19850601,0.00047784990575726105
19850602,3.738402540606022e-06
19850603,7.478646897861214e-06
19850604,0.0006367266375471531
19850605,0.004461574166602932
19850606,0.009356866350998598
19850607,0.005035191174643742
19850608,0.0039449568501424
19850609,0.0047689741127104664
19850610,0.014682502872378045
19850611,0.0014222487004834237
19850612,0.003307322939101655
19850613,0.0014410239131659379
19850614,0.0011600803229895587
19850615,0.001817226407361237
19850616,0.00020811159773231007
19850617,1.8829157562433765e-05
19850618,0.0003785494636278991
19850619,0.014796700884186824
19850620,0.006182145995341638
19850621,0.003069336946151169
19850622,0.0029335259257151788
19850623,0.0020887683779355288
19850624,0.009003244374996033
19850625,0.001085757989047658
19850626,0.005237963894688727
19850627,0.003203597830532714
19850628,0.0008786731738195534
19850629,0.0001868346500528262
19850630,0.000113080413076308
19850701,0.0021632779123264903
19850702,0.00011009541384027841
19850703,1.7102648796647203e-06
19850704,0.0010595631295001998
19850705,0.0071872178647977665
19850706,0.008022386594754242
19850707,1.0976399479085714e-05
19850708,6.323846085652029e-06
19850709,0.0006198436720382739
19850710,0.00034686609491480966
19850711,0.00012639412738506552
19850712,6.12780719324539e-05
19850713,6.9404613327783096e-06
19850714,0.0015374294541327521
19850715,0.0003271063174889744
19850716,0.0009851546651977266
19850717,7.820093119603355e-06
19850718,0.003075898693543353
19850719,0.002650518468665817
19850720,0.0018018012567141727
19850721,0.0006597280481143679
19850722,0.000326977757779815
19850723,0.0005370714316813162
19850724,6.018836704551518e-07
19850725,4.2425614310559473e-07
19850726,0.0044817211545639234
19850727,0.0010636510392113706
19850728,0.002012776830890887
19850729,0.011422545398541647
19850730,0.0007520633167903636
19850731,0.00521229844677464
19850801,0.004851875478815863
19850802,0.00013441627086266945
19850803,0.001773883138928043
19850804,0.001258867675189669
19850805,0.0017230216229526165
19850806,0.005057066284570844
19850807,0.0010442976364557664
19850808,0.0007159670233976039
19850809,0.001528727316808711
19850810,0.006280420533354921
19850811,0.0006928263156946981
19850812,0.00767515813549326
19850813,0.001476799646350599
19850814,0.0011443541672626716
19850815,0.007379902655089398
19850816,0.004403911792744115
19850817,0.002681714122920079
19850818,0.0002905438853723735
19850819,0.0054373424260710825
19850820,0.0006862084363882345
19850821,4.9824969301664814e-05
19850822,0.0017554965163339054
19850823,6.739389684813824e-05
19850824,0.007656833740787102
19850825,0.001745237368580516
19850826,0.0018846606052504605
19850827,0.00018630963066971535
19850828,4.351138045421976e-07
19850829,1.7048836866706552e-06
19850830,8.52761218084197e-07
19850831,6.758833192898895e-05
19850901,0.001717812609638497
19850902,2.5038054701052668e-05
19850903,0.016409877609553782
19850904,0.0017806458106894782
19850905,0.008160290592406883
19850906,0.0003322556564178137
19850907,3.4430740358283034e-06
19850908,0.00017389801113958052
19850909,0.0007108318565793635
19850910,8.660069834740758e-07
19850911,0.0
19850912,2.6290555405493212e-06
19850913,0.006172955055794751
19850914,0.00032831708327625184
19850915,0.006554219602998588
19850916,0.00017469471106890946
19850917,0.00014260048915554828
19850918,0.00010276409688296697
19850919,4.13527269218401e-07
19850920,0.00021657775599025631
19850921,0.0001377856320676456
19850922,0.00011211461862060075
19850923,0.00043494536657794454
19850924,0.00010978942520520339
19850925,0.00010049472739546896
19850926,1.3638084556148617e-06
19850927,1.720090608614555e-06
19850928,9.262139737039022e-07
19850929,3.2091493553797603e-06
19850930,2.7089720788568812e-09
19851001,9.291122858192429e-07
19851002,0.0009532028175868909
19851003,3.9921118106142534e-05
19851004,0.005243101765420127
19851005,0.00579587182930734
19851006,7.919546753859644e-05
19851007,8.322339151032583e-06
19851008,0.004000854542277715
19851009,0.0014089789086886503
19851010,0.00046546584487822535
19851011,2.3598911984941673e-05
19851012,0.0002863443903299202
19851013,2.323957063566512e-06
19851014,1.7111772139262436e-05
19851015,0.0005568578692707187
19851016,5.2036977596598956e-05
19851017,0.00012995473053684363
19851018,0.00010136898352614315
19851019,0.0003868147335537998
19851020,8.931523701964317e-07
19851021,-7.017577749548667e-10
19851022,4.296414973386562e-06
19851023,4.167664995576822e-06
19851024,1.282751384223957e-06
19851025,4.261732087229575e-07
19851026,2.1503090318101877e-06
19851027,1.6168474089159793e-06
19851028,3.536712129711403e-05
19851029,6.066624129175816e-05
19851030,7.265498515300543e-06
19851031,0.0003003078918064653
19851101,0.0024122706291696584
19851102,0.004457666208349391
19851103,0.000245960155104538
19851104,0.001891278593706755
19851105,0.02082818205100357
19851106,0.001119059665306988
19851107,0.0012564403865019667
19851108,0.007898646941534868
19851109,0.008263255575878262
19851110,0.006587451289413741
19851111,0.001135233480869543
19851112,0.0005749422107766872
19851113,0.0012786328246919521
19851114,0.0016468610666284641
19851115,0.00014885320598489942
19851116,0.00029365583931324654
19851117,6.762408595637013e-06
19851118,5.2892398950676214e-05
19851119,0.0005600472715418999
19851120,0.0005769070165325395
19851121,0.0034387703562314413
19851122,0.004352912856652712
19851123,0.0034403939699512213
19851124,0.0006932311537236542
19851125,0.0003337269083830166
19851126,0.00020616070942155865
19851127,0.000959597217794695
19851128,0.005590158176063449
19851129,0.0050138239004087655
19851130,0.007612984112863006
19851201,1.2944603932621396e-05
19851202,5.11695777851477e-07
19851203,9.65138365753981e-05
19851204,0.0005285584369872599
19851205,0.0002363975057422727
19851206,0.0034555769938433463
19851207,0.006283535229689767
19851208,0.006160691218325353
19851209,0.005746367373465266
19851210,0.0010950875711635848
19851211,6.605481149623649e-05
19851212,4.332791489644477e-05
19851213,0.0005212809304731883
19851214,0.001601465195766459
19851215,0.0012054200593027524
19851216,0.0009165440914031935
19851217,0.0010463282146282245
19851218,0.004611007026090598
19851219,0.0007224430492122216
19851220,0.0008443398929751899
19851221,1.905368001439179e-05
19851222,5.03997842607704e-07
19851223,0.0007868403911826025
19851224,0.0004676034843204952
19851225,0.008192926276277053
19851226,0.002926876450712824
19851227,0.005015129075257126
19851228,0.0160075444514305
19851229,0.0013146450680698312
19851230,0.00015823488895790345
19851231,1.3837064706163958e-05
19860101,0.00034925913561175803
19860102,0.006552431293086122
19860103,0.0045832151830713114
19860104,0.001238172626225841
19860105,0.003812385531798196
19860106,0.0017720869416552687
19860107,0.0003904451734434706
19860108,0.003665650222236977
19860109,0.0011492206938243518
19860110,0.005145870924861825
19860111,0.006325977629397815
19860112,0.0031826911044512043
19860113,0.008295175818720435
19860114,0.0108488323833091
19860115,0.0060435939178166
19860116,0.002908967231239575
19860117,0.0003720096519244097
19860118,0.0077184302152284775
19860119,0.008946318855747173
19860120,0.0007327566381514198
19860121,0.001836346889027994
19860122,0.007671661069109784
19860123,0.024212823262984
19860124,0.008581534366868556
19860125,0.0024369436621358986
19860126,0.001108514742998148
19860127,7.584246096584697e-05
19860128,0.0019396374709545368
19860129,0.0025047062582952786
19860130,2.1771978839770814e-06
19860131,2.1875438121136494e-05
19860201,0.0034255228710539875
19860202,7.266497806225198e-05
19860203,1.5897413657420492e-05
19860204,7.909816069536377e-05
19860205,0.0015423885123118505
19860206,0.000646384597472399
19860207,0.00013731803897725674
19860208,0.0003096421374206486
19860209,0.0005628579962068248
19860210,0.002974709663922693
19860211,0.00014545566704429134
19860212,8.731638561414708e-07
19860213,3.432056668282394e-06
19860214,7.389696952078368e-05
19860215,3.886887406597571e-05
19860216,4.856866611059536e-06
19860217,0.0011072877043740632
19860218,0.0024638350670793357
19860219,0.00012158917210829268
19860220,0.00012267504037726342
19860221,1.8860150366714352e-05
19860222,6.206606074030206e-05
19860223,0.0056074940459492
19860224,0.0017119888994258725
19860225,2.2807621084480714e-05
19860226,4.360899145698878e-06
19860227,0.0006826071018924652
19860228,0.0064139225860946
19860301,0.0013678269828464138
19860302,5.397345975489368e-06
19860303,0.00010845770313940839
19860304,0.0016761990128044276
19860305,0.0032483078527496623
19860306,0.0125753861712297
19860307,0.0003827298930870875
19860308,0.0004319312946965374
19860309,0.00020385445085006825
19860310,3.194108962782576e-06
19860311,1.2235568370924965e-05
19860312,7.992592192463405e-05
19860313,1.6425523824822666e-05
19860314,1.7136281794005512e-05
19860315,3.081548691789528e-05
19860316,8.203919972570812e-06
19860317,0.00011374133626177534
19860318,0.00017723165340757056
19860319,0.0033250052019327555
19860320,0.0036022143027529385
19860321,0.0027123770584715078
19860322,0.0014782906795010918
19860323,0.00675110601824405
19860324,0.021129342671749204
19860325,0.003964668963612397
19860326,0.004006250267771369
19860327,0.0030727376741152127
19860328,0.002482754776585241
19860329,0.0066444169534084965
19860330,0.01397239226203046
19860331,0.01794602525248275
19860401,0.0005308146849367044
19860402,0.0028882229163715504
19860403,0.0122184901995318
19860404,0.0009534563256675683
19860405,0.0006936061549979642
19860406,0.0047786878020673555
19860407,0.0019011324355582423
19860408,0.0002942076278496202
19860409,0.0022153814818367244
19860410,0.007205828139279351
19860411,0.0005746818288048753
19860412,6.730805994226247e-05
19860413,0.0005197150074851024
19860414,0.005523718391838129
19860415,0.002757560286183757
19860416,0.0019417709746121902
19860417,0.001733789332983902
19860418,0.004175157257768798
19860419,0.003929079715565975
19860420,0.00839454643672495
19860421,0.014510947199774844
19860422,0.007419909790634037
19860423,0.002821761018403061
19860424,0.0030461234298698172
19860425,0.0064219280963506925
19860426,0.008866362193778564
19860427,0.0009308373778766215
19860428,0.00044657735643174065
19860429,0.005345197997542076
19860430,0.001114912877846803
19860501,2.3952110053782e-06
19860502,0.0005282747103049539
19860503,0.008792747711548227
19860504,0.0023132829645827455
19860505,0.002829473240817844
19860506,0.006691705582049726
19860507,0.004015055870017212
19860508,0.0015434345576873553
19860509,0.0018300607702749644
19860510,0.0010202746998772645
19860511,0.0020231635215693235
19860512,1.8492841364908782e-05
19860513,0.014373164820632865
19860514,0.00486323221788898
19860515,0.0012319987224302367
19860516,0.004109856045661413
19860517,4.2829453313372414e-05
19860518,0.005710729403301934
19860519,0.011622219724352921
19860520,0.0010408373709256682
19860521,0.004480071376817107
19860522,0.0002596567599044467
19860523,0.0019629929522855124
19860524,0.005730229128653077
19860525,8.585894306634145e-07
19860526,7.536177074964369e-05
19860527,0.0061093213387734425
19860528,0.0028231231981337454
19860529,0.003314897235647654
19860530,0.0027111819795035477
19860531,0.0007988865646835422
19860601,0.004202261805379658
19860602,0.005039212149836348
19860603,0.004295068270886359
19860604,0.012936922609268618
19860605,0.0024042724831265993
19860606,0.0030085083075781856
19860607,0.014324610050124304
19860608,0.0008334951286626059
19860609,5.511122839701053e-07
19860610,0.0002611811172814043
19860611,0.005030661420099929
19860612,0.0013511286637343598
19860613,5.845552635834152e-05
19860614,0.00010121113625772776
19860615,7.839708682037671e-05
19860616,0.004757569438308554
19860617,0.01031956513698693
19860618,0.0030108940807251584
19860619,0.002958057090264232
19860620,0.006694608008987246
19860621,0.0006065126927190097
19860622,0.0006580589499426896
19860623,0.012801735928700956
19860624,0.00026463685840953774
19860625,5.707323468268002e-06
19860626,0.0
19860627,1.2755393754559918e-06
19860628,0.0
19860629,2.1365558495745063e-06
19860630,0.0
19860701,3.91086385596714e-06
19860702,7.785490882868584e-09
19860703,0.006944798479622222
19860704,0.0010239102584830716
19860705,0.006708588158502109
19860706,0.013367327651606033
19860707,0.0038769644714696867
19860708,0.0024034066675523175
19860709,0.001852106595885533
19860710,0.0007155532886065009
19860711,0.0032400885946156158
19860712,8.605537548074413e-05
19860713,0.0011951309760225488
19860714,9.774331456025514e-05
19860715,0.00010794487639475014
19860716,2.787290952284571e-06
19860717,0.00041654102172227994
19860718,0.000496461756312953
19860719,0.0003867937333882039
19860720,2.3109474254165597e-05
19860721,0.00028553109954613105
19860722,0.0006762101721450407
19860723,0.014524937903884972
19860724,0.0031548304801248418
19860725,0.00154362697062395
19860726,0.0009464470295829984
19860727,0.00019229721238138057
19860728,5.274076730538079e-06
19860729,0.00022479323553522543
19860730,2.1557536007752257e-06
19860731,0.0023690422168193294
19860801,1.1509479743810613e-05
19860802,8.99203638849688e-06
19860803,0.001056660743927158
19860804,0.006879539982655534
19860805,2.3710511951754686e-05
19860806,8.607122985034891e-07
19860807,0.0002712328738119498
19860808,9.159598093357884e-05
19860809,8.882313569948244e-05
19860810,0.0024582600397874835
19860811,0.0035527694732967892
19860812,0.008862690349917655
19860813,0.001206901964318301
19860814,4.045973808236599e-05
19860815,0.003857291644287931
19860816,0.000631357794951018
19860817,0.006110104179562707
19860818,0.01151949006962535
19860819,0.011905184554866943
19860820,0.0007279025099944465
19860821,5.816034334575356e-05
19860822,0.008061259379235616
19860823,0.00915002561338441
19860824,0.016149647460987
19860825,0.0008882891079981668
19860826,0.009247310513230285
19860827,0.0010919299263111733
19860828,0.0033871809347152827
19860829,0.0021826228351414707
19860830,0.0012343242701213237
19860831,0.0012751807313350404
19860901,0.00030593357453910156
19860902,0.0008290773323119234
19860903,0.00336887076084548
19860904,0.0002138902404030737
19860905,4.351138045421976e-07
19860906,0.00030269386902638556
19860907,0.0004023159980760825
19860908,4.125025499569271e-05
19860909,6.179214152302245e-05
19860910,5.539743403723601e-05
19860911,8.643391000451931e-07
19860912,0.02264581438388158
19860913,0.0044583326613640995
19860914,0.006446840443857595
19860915,0.0134818150302747
19860916,0.0389113545022609
19860917,0.007751354739328526
19860918,0.0008468591663876031
19860919,2.158127725394985e-05
19860920,3.108356820963272e-05
19860921,4.6530470734480286e-07
19860922,1.054071338025553e-06
19860923,1.2118854141518458e-05
19860924,0.0010116544736933088
19860925,0.0001347424915056746
19860926,1.7106231550958426e-06
19860927,1.4258595817332717e-07
19860928,2.479546667338384e-05
19860929,3.396163031948524e-06
19860930,6.856031083835787e-05
19861001,2.907174855243503e-09
19861002,7.374381557049748e-06
19861003,1.3413824797444314e-05
19861004,4.4191682672558187e-07
19861005,7.840407278167175e-05
19861006,0.0004525201406286505
19861007,0.00012163280455146403
19861008,0.0002159193317460948
19861009,7.731247897176457e-05
19861010,6.752384102032185e-06
19861011,0.00028980722104145684
19861012,1.1574114706900748e-06
19861013,0.0003191908542130128
19861014,0.00035104686062149154
19861015,0.0007111512064760185
19861016,0.00032556325476287
19861017,0.00016833085315857274
19861018,0.0006922838490938447
19861019,0.00891678883447224
19861020,0.020521628409613954
19861021,0.006934175675229769
19861022,0.0339421765666663
19861023,0.008199136489270795
19861024,0.00029629358505711743
19861025,0.0075489839995116475
19861026,0.0028977344165724774
19861027,0.00020044154215849801
19861028,0.005295977945652315
19861029,0.0028317009494184847
19861030,6.252521664925147e-06
19861031,0.0011858925431779614
19861101,0.0103196569646962
19861102,0.007989010155631443
19861103,1.2031716328495061e-05
19861104,0.0002282918885994828
19861105,0.0003197698293307809
19861106,0.00143426847884116
19861107,3.815485831138404e-05
19861108,0.001065230634129289
19861109,8.622552270771357e-06
19861110,4.220558714343018e-06
19861111,5.339622103498688e-05
19861112,0.0005149241308899648
19861113,3.4703039602067376e-05
19861114,0.004336459160826308
19861115,0.000988280759692411
19861116,0.000733608882246279
19861117,0.0031946719283973465
19861118,0.00038692191339645345
19861119,0.003505492579153085
19861120,0.0061374778948197085
19861121,0.006201248837210757
19861122,0.005768435804218218
19861123,0.005196887951155792
19861124,0.0007151001170412696
19861125,0.0006431365847142438
19861126,0.001941521544328514
19861127,4.920292638127044e-05
19861128,2.635213344660154e-06
19861129,4.503702676471533e-07
19861130,2.3390106390213013e-06
19861201,2.5720487419128657e-05
19861202,0.00030457079688525716
19861203,3.499826914208625e-05
19861204,4.351138045421976e-07
19861205,3.3328242217689325e-06
19861206,0.005681866400983053
19861207,0.0011012872733548533
19861208,0.00043378266737898363
19861209,0.00032049176271187413
19861210,3.1327082511702474e-05
19861211,2.617897222366487e-05
19861212,0.00014913603592005243
19861213,0.0029730628203379654
19861214,0.0030033711981828685
19861215,0.004546504314059754
19861216,0.0041452462309678655
19861217,0.0033715378967154965
19861218,0.0202741128559213
19861219,0.008260866943754946
19861220,0.0032870338353299887
19861221,0.0010832594837223517
19861222,0.002653426809668668
19861223,0.001762640840488099
19861224,0.00028748824249251085
19861225,0.012611581153991152
19861226,0.0027995605891252447
19861227,0.0026747663929113947
19861228,0.0047171082728392
19861229,0.0028652916758510915
19861230,0.004857084789932524
19861231,0.0067340601736705
19870101,0.0246245872322022
19870102,0.006047690696382112
19870103,0.001393245533132684
19870104,0.0019750439273884244
19870105,0.0084796808028476
19870106,0.00471144678003399
19870107,0.0020046376846779707
19870108,3.241818540238991e-05
19870109,3.5415620155538134e-05
19870110,0.00048791009478043446
19870111,0.0004268387069416747
19870112,0.0003923459694014282
19870113,0.0002011498245029045
19870114,2.182890030078492e-05
19870115,0.0032085847235308203
19870116,0.0001941126289812581
19870117,7.716448424965136e-05
19870118,2.661067886838145e-05
19870119,5.571917951926981e-05
19870120,5.4606745076512943e-05
19870121,5.6653963526807726e-05
19870122,0.00015009937306014788
19870123,0.0003391335520041818
19870124,0.0004552243569095402
19870125,0.0001244291490811271
19870126,0.00044440093494319704
19870127,1.6041070714393706e-05
19870128,0.00012221089761318046
19870129,1.3163408195019533e-05
